353023,Z221,9/8/2021,Fast food and counter workers,Perform duties such as taking orders and serving food and beverages. Serve customers at counter or from a steam table. May take payment. May prepare food and beverages.,15,25100,HS
353031,Z222,9/8/2021,Waiters and waitresses,Take orders and serve food and beverages to patrons at tables in dining establishment.,20.1,26000,HS
353041,Z221,9/8/2021,"Food servers, nonrestaurant","Serve food to individuals outside of a restaurant environment, such as in hotel rooms, hospital rooms, residential care facilities, or cars.",13.8,28730,HS
359011,Z221,9/8/2021,Dining room and cafeteria attendants and bartender helpers,"Facilitate food service. Clean tables; remove dirty dishes; replace soiled table linens; set tables; replenish supply of clean linens, silverware, glassware, and dishes; supply service bar with food; and serve items such as water, condiments, and coffee to patrons.",26.6,27170,HS
359021,,,Dishwashers,"Clean dishes, kitchen, food preparation equipment, or utensils.",19,28130,HS
359031,Z221,9/8/2021,"Hosts and hostesses, restaurant, lounge, and coffee shop","Welcome patrons, seat them at tables or in lounge, and help ensure quality of facilities and service.",25.3,24600,HS
359099,,,"Food preparation and serving related workers, all other",All food preparation and serving related workers not listed separately.,22.8,29120,HS
371011,,,First-line supervisors of housekeeping and janitorial workers,"Directly supervise and coordinate work activities of cleaning personnel in hotels, hospitals, offices, and other establishments.",5.9,39630,HS
371012,,,"First-line supervisors of landscaping, lawn service, and groundskeeping workers","Directly supervise and coordinate activities of workers engaged in landscaping or groundskeeping activities. Work may involve reviewing contracts to ascertain service, machine, and workforce requirements; answering inquiries from potential customers regarding methods, material, and price ranges; and preparing estimates according to labor, material, and machine costs.",4,48800,HS
372011,Z223,9/8/2021,"Janitors and cleaners, except maids and housekeeping cleaners","Keep buildings in clean and orderly condition. Perform heavy cleaning duties, such as cleaning floors, shampooing rugs, washing walls and glass, and removing rubbish. Duties may include tending furnace and boiler, performing routine maintenance activities, notifying management of need for repairs, and cleaning snow or debris from sidewalk.",5.7,29760,HS
372012,,,Maids and housekeeping cleaners,"Perform any combination of light cleaning duties to maintain private households or commercial establishments, such as hotels and hospitals, in a clean and orderly manner. Duties may include making beds, replenishing linens, cleaning rooms and halls, and vacuuming.",11.3,28780,HS
372019,,,"Building cleaning workers, all other",All building cleaning workers not listed separately.,3.5,34350,HS
372021,Z225,9/8/2021,Pest control workers,Apply or release chemical solutions or toxic gases and set traps to kill or remove pests and vermin that infest buildings and surrounding areas.,9.5,37540,HS
373011,Z226,9/8/2021,Landscaping and groundskeeping workers,"Landscape or maintain grounds of property using hand or power tools or equipment. Workers typically perform a variety of tasks, which may include any combination of the following: sod laying, mowing, trimming, planting, watering, fertilizing, digging, raking, sprinkler installation, and installation of mortarless segmental concrete masonry wall units.",7.6,34430,HS
373012,Z226,9/8/2021,"Pesticide handlers, sprayers, and applicators, vegetation","Mix or apply pesticides, herbicides, fungicides, or insecticides through sprays, dusts, vapors, soil incorporation, or chemical application on trees, shrubs, lawns, or crops. Usually requires specific training and state or federal certification.",8.3,38270,HS
373013,Z226,9/8/2021,Tree trimmers and pruners,"Using sophisticated climbing and rigging techniques, cut away dead or excess branches from trees or shrubs to maintain right-of-way for roads, sidewalks, or utilities, or to improve appearance, health, and value of tree. Prune or treat trees or shrubs using handsaws, hand pruners, clippers, and power pruners. Works off the ground in the tree canopy and may use truck-mounted lifts.",6.1,46970,HS
373019,Z226,9/8/2021,"Grounds maintenance workers, all other",All grounds maintenance workers not listed separately.,8.6,36540,HS
391013,Z228,9/8/2021,First-line supervisors of gambling services workers,"Directly supervise and coordinate activities of workers in assigned gambling areas. May circulate among tables, observe operations, and ensure that stations and games are covered for each shift. May verify and pay off jackpots. May reset slot machines after payoffs and make repairs or adjustments to slot machines or recommend removal of slot machines for repair. May plan and organize activities and services for guests in hotels/casinos.",21.4,49140,HS
391098,,,"First-line supervisors of personal service and entertainment and recreation workers, except gambling services",,24.2,,HS
392011,Z227,9/8/2021,Animal trainers,"Train animals for riding, harness, security, performance, or obedience, or for assisting persons with disabilities. Accustom animals to human voice and contact, and condition animals to respond to commands. Train animals according to prescribed standards for show or competition. May train animals to carry pack loads or work as part of pack team.",28.5,31280,HS
392021,Z227,9/8/2021,Animal caretakers,"Feed, water, groom, bathe, exercise, or otherwise provide care to promote and maintain the well-being of pets and other animals that are not raised for consumption, such as dogs, cats, race horses, ornamental fish or birds, zoo animals, and mice. Work in settings such as kennels, animal shelters, zoos, circuses, and aquariums. May keep records of feedings, treatments, and animals received or discharged. May clean, disinfect, and repair cages, pens, or fish tanks.",34.4,28600,HS
393011,Z228,9/8/2021,Gambling dealers,"Operate table games. Stand or sit behind table and operate games of chance by dispensing the appropriate number of cards or blocks to players, or operating other gambling equipment. Distribute winnings or collect players' money or chips. May compare the house's hand against players' hands.",24,24960,HS
393012,Z228,9/8/2021,Gambling and sports book writers and runners,"Post information enabling patrons to wager on various races and sporting events. Assist in the operation of games such as keno and bingo. May operate random number-generating equipment and announce the numbers for patrons. Receive, verify, and record patrons' wagers. Scan and process winning tickets presented by patrons and pay out winnings for those wagers.",28.5,27530,HS
393019,Z228,9/8/2021,"Gambling service workers, all other",All gambling service workers not listed separately.,27.2,28990,HS
393021,,,Motion picture projectionists,Set up and operate motion picture projection and related sound reproduction equipment.,70.5,29350,HS
393031,,,"Ushers, lobby attendants, and ticket takers","Assist patrons at entertainment events by performing duties, such as collecting admission tickets and passes from patrons, assisting in finding seats, searching for lost articles, and helping patrons locate such facilities as restrooms and telephones.",61.8,24440,HS
393091,,,Amusement and recreation attendants,"Perform a variety of attending duties at amusement or recreation facility. May schedule use of recreation facilities, maintain and provide equipment to participants of sporting events or recreational pursuits, or operate amusement concessions and rides.",32.3,24500,HS
393092,,,Costume attendants,"Select, fit, and take care of costumes for cast members, and aid entertainers. May assist with multiple costume changes during performances.",44.3,47850,HS
393093,,,"Locker room, coatroom, and dressing room attendants","Provide personal items to patrons or customers in locker rooms, dressing rooms, or coatrooms.",26.3,28570,HS
393099,,,"Entertainment attendants and related workers, all other",All entertainment attendants and related workers not listed separately.,35.4,24170,HS
394011,,,Embalmers,Prepare bodies for interment in conformity with legal requirements.,-0.6,47780,HS
394021,,,Funeral attendants,"Perform a variety of tasks during funeral, such as placing casket in parlor or chapel prior to service, arranging floral offerings or lights around casket, directing or escorting mourners, closing casket, and issuing and storing funeral equipment.",3.3,29230,HS
394031,Z001,10/21/2021,"Morticians, undertakers, and funeral arrangers","Perform various tasks to arrange and direct individual funeral services, such as coordinating transportation of body to mortuary, interviewing family or other authorized person to arrange details, selecting pallbearers, aiding with the selection of officials for religious rites, and providing transportation for mourners.",4.1,48950,A
395011,Z229,9/8/2021,Barbers,"Provide barbering services, such as cutting, trimming, shampooing, and styling hair; trimming beards; or giving shaves.",17.5,29970,G
395012,Z229,9/8/2021,"Hairdressers, hairstylists, and cosmetologists","Provide beauty services, such as cutting, coloring, and styling hair, and massaging and treating scalp. May shampoo hair, apply makeup, dress wigs, remove hair, and provide nail and skincare services.",19.4,29670,G
395091,,,"Makeup artists, theatrical and performance","Apply makeup to performers to reflect period, setting, and situation of their role.",37,134750,HS
395092,Z230,9/8/2021,Manicurists and pedicurists,Clean and shape customers' fingernails and toenails. May polish or decorate nails.,32.6,29210,G
395093,,,Shampooers,Shampoo and rinse customers' hair.,29.8,24440,HS
395094,Z231,9/8/2021,Skincare specialists,Provide skincare treatments to face and body to enhance an individual's appearance. Includes electrologists and laser hair removal specialists.,28.8,37300,G
396011,,,Baggage porters and bellhops,Handle baggage for travelers at transportation terminals or for guests at hotels or similar establishments.,24.5,29120,HS
396012,,,Concierges,"Assist patrons at hotel, apartment, or office building with personal services. May take messages; arrange or give advice on transportation, business services, or entertainment; or monitor guest requests for housekeeping and maintenance.",20,35210,HS
397010,,,Tour and travel guides,,29.1,29780,HS
399011,Z233,9/8/2021,Childcare workers,"Attend to children at schools, businesses, private households, and childcare institutions. Perform a variety of tasks, such as dressing, feeding, bathing, and overseeing play.",8.5,27490,C
399031,Z235,9/13/2021,Exercise trainers and group fitness instructors,"Instruct or coach groups or individuals in exercise activities for the primary purpose of personal fitness. Demonstrate techniques and form, observe participants, and explain to them corrective measures necessary to improve their skills. Develop and implement individualized approaches to exercise.",39.3,40700,C
399032,Z236,9/8/2021,Recreation workers,"Conduct recreation activities with groups in public, private, or volunteer agencies or recreation facilities. Organize and promote activities, such as arts and crafts, sports, games, music, dramatics, social recreation, camping, and hobbies, taking into account the needs and interests of individual members.",16.3,29680,HS
399041,,,Residential advisors,"Coordinate activities in resident facilities in secondary school and college dormitories, group homes, or similar establishments. Order supplies and determine need for maintenance, repairs, and furnishings. May maintain household records and assign rooms. May assist residents with problem solving or refer them to counseling resources.",12.4,31220,HS
399098,,,"Crematory operators and personal care and service workers, all other",,24.8,29610,HS
411011,,,First-line supervisors of retail sales workers,"Directly supervise and coordinate activities of retail sales workers in an establishment or department. Duties may include management functions, such as purchasing, budgeting, accounting, and personnel work, in addition to supervisory duties.",-6.5,39230,HS
411012,,,First-line supervisors of non-retail sales workers,"Directly supervise and coordinate activities of sales workers other than retail sales workers. May perform duties such as budgeting, accounting, and personnel work, in addition to supervisory duties.",-5,79680,HS
412011,Z237,9/8/2021,Cashiers,"Receive and disburse money in establishments other than financial institutions. May use electronic scanners, cash registers, or related equipment. May process credit or debit card transactions and validate checks.",-10,27260,HS
412012,,,Gambling change persons and booth cashiers,"Exchange coins, tokens, and chips for patrons' money. May issue payoffs and obtain customer's signature on receipt. May operate a booth in the slot machine area and furnish change persons with money bank at the start of the shift, or count and audit money in drawers.",18.1,28600,HS
412021,,,Counter and rental clerks,"Receive orders, generally in person, for repairs, rentals, and services. May describe available options, compute cost, and accept payment.",7.9,31330,HS
412022,Z238,9/8/2021,Parts salespersons,Sell spare and replacement parts and equipment in repair shop or parts store.,4.9,34260,HS
412031,Z238,9/8/2021,Retail salespersons,"Sell merchandise, such as furniture, motor vehicles, appliances, or apparel to consumers.",-1,29120,HS
413011,Z239,9/8/2021,Advertising sales agents,"Sell or solicit advertising space, time, or media in publications, signage, TV, radio, or Internet establishments or public spaces.",3.1,52340,B
413021,Z240,9/8/2021,Insurance sales agents,"Sell life, property, casualty, health, automotive, or other types of insurance. May refer clients to independent brokers, work as an independent broker, or be employed by an insurance company.",7,49840,B
413031,Z241,9/8/2021,"Securities, commodities, and financial services sales agents","Buy and sell securities or commodities in investment and trading firms, or provide financial services to businesses and individuals. May advise customers about stocks, bonds, mutual funds, commodities, and market conditions.",4.2,62910,B
413041,Z012,10/25/2021,Travel agents,"Plan and sell transportation and accommodations for customers. Determine destination, modes of transportation, travel dates, costs, and accommodations required. May also describe, plan, and arrange itineraries and sell tour packages. May assist in resolving clients' travel problems.",5.4,43810,HS
413091,,,"Sales representatives of services, except advertising, insurance, financial services, and travel",Sell services to individuals or businesses. May describe options or resolve client problems.,9.8,60550,HS
414011,Z242,10/21/2021,"Sales representatives, wholesale and manufacturing, technical and scientific products","Sell goods for wholesalers or manufacturers where technical or scientific knowledge is required in such areas as biology, engineering, chemistry, and electronics, normally obtained from at least 2 years of postsecondary education.",6.1,94840,B
414012,Z242,10/21/2021,"Sales representatives, wholesale and manufacturing, except technical and scientific products",Sell goods for wholesalers or manufacturers to businesses or groups of individuals. Work requires substantial knowledge of items sold.,4.5,61600,B
419011,,,Demonstrators and product promoters,Demonstrate merchandise and answer questions for the purpose of creating public interest in buying the product. May sell demonstrated merchandise.,7.3,32350,HS
419012,Z243,9/8/2021,Models,"Model garments or other apparel and accessories for prospective buyers at fashion shows, private showings, or retail establishments. May pose for photos to be used in magazines or advertisements. May pose as subject for paintings, sculptures, and other types of artistic expression.",11.4,,C
419021,Z244,9/8/2021,Real estate brokers,"Operate real estate office, or work for commercial real estate firm, overseeing real estate transactions. Other duties usually include selling real estate or renting properties and arranging loans.",4.5,62010,G
419022,Z244,9/8/2021,Real estate sales agents,"Rent, buy, or sell property for clients. Perform duties such as study property listings, interview prospective clients, accompany clients to property site, discuss conditions of sale, and draw up real estate contracts. Includes agents who represent buyer.",4.1,48340,G
419031,Z245,9/8/2021,Sales engineers,"Sell business goods or services, the selling of which requires a technical background equivalent to a baccalaureate degree in engineering.",7.9,103710,B
419041,,,Telemarketers,Solicit donations or orders for goods or services over the telephone.,-18.3,28910,HS
419091,,,"Door-to-door sales workers, news and street vendors, and related workers",Sell goods or services door-to-door or on the street.,-24.1,29390,HS
419099,,,"Sales and related workers, all other",All sales and related workers not listed separately.,1.7,29570,HS
431011,,,First-line supervisors of office and administrative support workers,Directly supervise and coordinate the activities of clerical and administrative support workers.,-1.5,60590,HS
432011,,,"Switchboard operators, including answering service","Operate telephone business systems equipment or switchboards to relay incoming, outgoing, and interoffice calls. May supply information to callers and record messages.",-22.7,30150,HS
432021,,,Telephone operators,"Provide information by accessing alphabetical, geographical, or other directories. Assist customers with special billing requests, such as charges to a third party and credits or refunds for incorrectly dialed numbers or bad connections. May handle emergency calls and assist children or people with physical disabilities to make telephone calls.",-25.4,37630,HS
432099,,,"Communications equipment operators, all other",All communications equipment operators not listed separately.,13.8,47000,HS
433011,Z246,9/8/2021,Bill and account collectors,"Locate and notify customers of delinquent accounts by mail, telephone, or personal visit to solicit payment. Duties include receiving payment and posting amount to customer's account, preparing statements to credit department if customer fails to respond, initiating repossession proceedings or service disconnection, and keeping records of collection and status of accounts.",-9.2,37700,HS
433021,Z358,9/8/2021,Billing and posting clerks,"Compile, compute, and record billing, accounting, statistical, and other numerical data for billing purposes. Prepare billing invoices for services rendered or for delivery or shipment of goods.",2.9,38330,HS
433031,Z247,9/8/2021,"Bookkeeping, accounting, and auditing clerks","Compute, classify, and record numerical data to keep financial records complete. Perform any combination of routine calculating, posting, and verifying duties to obtain primary financial data for use in maintaining accounting records. May also check the accuracy of figures, calculations, and postings pertaining to business transactions recorded by other workers.",-3,45560,B
433041,Z358,9/8/2021,Gambling cage workers,"In a gambling establishment, conduct financial transactions for patrons. Accept patron's credit application and verify credit references to provide check-cashing authorization or to establish house credit accounts. May reconcile daily summaries of transactions to balance books. May sell gambling chips, tokens, or tickets to patrons, or to other workers for resale to patrons. May convert gambling chips, tokens, or tickets to currency upon patron's request. May use a cash register or computer to record transaction.",19.5,29360,HS
433051,Z358,9/8/2021,Payroll and timekeeping clerks,"Compile and record employee time and payroll data. May compute employees' time worked, production, and commission. May compute and post wages and deductions, or prepare paychecks.",-12.9,47610,HS
433061,Z358,9/8/2021,Procurement clerks,Compile information and records to draw up purchase orders for procurement of materials and services.,-5.1,45150,HS
433071,Z248,9/8/2021,Tellers,Receive and pay out money. Keep records of money and negotiable instruments involved in a financial institution's various transactions.,-16.9,36310,HS
433099,,,"Financial clerks, all other",All financial clerks not listed separately.,7.5,46900,HS
434011,Z358,9/8/2021,Brokerage clerks,"Perform duties related to the purchase, sale, or holding of securities. Duties include writing orders for stock purchases or sales, computing transfer taxes, verifying stock transactions, accepting and delivering securities, tracking stock price fluctuations, computing equity, distributing dividends, and keeping records of daily transactions and holdings.",-9.8,54000,HS
434021,Z359,9/8/2021,Correspondence clerks,"Compose letters or electronic correspondence in reply to requests for merchandise, damage claims, credit and other information, delinquent accounts, incorrect billings, or unsatisfactory services. Duties may include gathering data to formulate reply and preparing correspondence.",-2.9,37920,HS
434031,Z359,9/8/2021,"Court, municipal, and license clerks","Perform clerical duties for courts of law, municipalities, or governmental licensing agencies and bureaus. May prepare docket of cases to be called; secure information for judges and court; prepare draft agendas or bylaws for town or city council; answer official correspondence; keep fiscal records and accounts; issue licenses or permits; and record data, administer tests, or collect fees.",5.8,44610,HS
434041,Z358,9/8/2021,"Credit authorizers, checkers, and clerks","Authorize credit charges against customers' accounts. Investigate history and credit standing of individuals or business establishments applying for credit. May interview applicants to obtain personal and financial data, determine credit worthiness, process applications, and notify customers of acceptance or rejection of credit.",-4.8,44710,HS
434051,Z249,9/8/2021,Customer service representatives,"Interact with customers to provide basic or scripted information in response to routine inquiries about products and services. May handle and resolve general complaints. Excludes individuals whose duties are primarily installation, sales, repair, and technical support.",-1.2,36920,HS
434061,Z359,9/8/2021,"Eligibility interviewers, government programs","Determine eligibility of persons applying to receive assistance from government programs and agency resources, such as welfare, unemployment benefits, social security, and public housing.",3.8,47420,HS
434071,Z359,9/8/2021,File clerks,"File correspondence, cards, invoices, receipts, and other records in alphabetical or numerical order or according to the filing system used. Locate and remove material from file when requested.",-12.6,36360,HS
434081,Z359,9/8/2021,"Hotel, motel, and resort desk clerks","Accommodate hotel, motel, and resort patrons by registering and assigning rooms to guests, issuing room keys or cards, transmitting and receiving messages, keeping records of occupied rooms and guests' accounts, making and confirming reservations, and presenting statements to and collecting payments from departing guests.",16.4,28080,HS
434111,Z359,9/8/2021,"Interviewers, except eligibility and loan","Interview persons by telephone, mail, in person, or by other means for the purpose of completing forms, applications, or questionnaires. Ask specific questions, record answers, and assist persons with completing form. May sort, classify, and file forms.",-6.5,37220,HS
434121,Z140,9/8/2021,"Library assistants, clerical","Compile records, and sort, shelve, issue, and receive library materials such as books, electronic media, pictures, cards, slides and microfilm. Locate library materials for loan and replace material in shelving area, stacks, or files according to identification number and title. Register patrons to permit them to borrow books, periodicals, and other library materials.",-0.6,29450,HS
434131,Z358,9/8/2021,Loan interviewers and clerks,"Interview loan applicants to elicit information; investigate applicants' backgrounds and verify references; prepare loan request papers; and forward findings, reports, and documents to appraisal department. Review loan papers to ensure completeness, and complete transactions between loan establishment, borrowers, and sellers upon approval of loan.",-2.4,45940,HS
434141,Z358,9/8/2021,New accounts clerks,Interview persons desiring to open accounts in financial institutions. Explain account services available to prospective customers and assist them in preparing applications.,-16.7,37840,HS
434151,Z359,9/8/2021,Order clerks,"Receive and process incoming orders for materials, merchandise, classified ads, or services such as repairs, installations, or rental of facilities. Generally receives orders via mail, phone, fax, or other electronic means. Duties include informing customers of receipt, prices, shipping dates, and delays; preparing contracts; and handling complaints.",-18.2,37920,HS
434161,Z359,9/8/2021,"Human resources assistants, except payroll and timekeeping","Compile and keep personnel records. Record data for each employee, such as address, weekly earnings, absences, amount of sales or production, supervisory reports, and date of and reason for termination. May prepare reports for employment records, file employment records, or search employee files and furnish information to authorized persons.",-2.9,45630,HS
434171,Z250,9/8/2021,Receptionists and information clerks,"Answer inquiries and provide information to the general public, customers, visitors, and other interested parties regarding activities conducted at establishment and location of departments, offices, and employees within the organization.",4.3,29950,HS
434181,Z359,9/8/2021,Reservation and transportation ticket agents and travel clerks,"Make and confirm reservations for transportation or lodging, or sell transportation tickets. May check baggage and direct passengers to designated concourse, pier, or track; deliver tickets and contact individuals and groups to inform them of package tours; or provide tourists with travel or transportation information.",12.9,39900,HS
434199,Z359,9/8/2021,"Information and record clerks, all other",All information and record clerks not listed separately.,5.1,43160,HS
435011,,,Cargo and freight agents,"Expedite and route movement of incoming and outgoing cargo and freight shipments in airline, train, and trucking terminals and shipping docks. Take orders from customers and arrange pickup of freight and cargo for delivery to loading platform. Prepare and examine bills of lading to determine shipping charges and tariffs.",9.9,46910,HS
435021,,,Couriers and messengers,"Pick up and deliver messages, documents, packages, and other items between offices or departments within an establishment or directly to other business concerns, traveling by foot, bicycle, motorcycle, automobile, or public conveyance.",-8.2,33050,HS
435031,Z252,9/28/2021,Public safety telecommunicators,"Operate telephone, radio, or other communication systems to receive and communicate requests for emergency assistance at 9-1-1 public safety answering points and emergency operations centers. Take information from the public and other sources regarding crimes, threats, disturbances, acts of terrorism, fires, medical emergencies, and other public safety matters. May coordinate and provide information to law enforcement and emergency response personnel. May access sensitive databases and other information sources as needed. May provide additional instructions to callers based on knowledge of and certification in law enforcement, fire, or emergency medical procedures.",8.2,46670,HS
435032,,,"Dispatchers, except police, fire, and ambulance","Schedule and dispatch workers, work crews, equipment, or service vehicles for conveyance of materials, freight, or passengers, or for normal installation, service, or emergency repairs rendered outside the place of business. Duties may include using radio, telephone, or computer to transmit assignments and compiling statistics and reports on work progress.",4.3,44050,HS
435041,,,"Meter readers, utilities","Read meter and record consumption of electricity, gas, water, or steam.",-8.6,45720,HS
435051,Z253,9/8/2021,Postal service clerks,"Perform any combination of tasks in a United States Postal Service (USPS) post office, such as receive letters and parcels; sell postage and revenue stamps, postal cards, and stamped envelopes; fill out and sell money orders; place mail in pigeon holes of mail rack or in bags; and examine mail for correct postage. Includes postal service clerks employed by USPS contractors.",-7.8,52290,HS
435052,Z253,9/8/2021,Postal service mail carriers,Sort and deliver mail for the United States Postal Service (USPS). Deliver mail on established route by vehicle or on foot. Includes postal service mail carriers employed by USPS contractors.,-7.8,52440,HS
435053,Z253,9/8/2021,"Postal service mail sorters, processors, and processing machine operators","Prepare incoming and outgoing mail for distribution for the United States Postal Service (USPS). Examine, sort, and route mail. Load, operate, and occasionally adjust and repair mail processing, sorting, and canceling machinery. Keep records of shipments, pouches, and sacks, and perform other duties related to mail handling within the postal service. Includes postal service mail sorters and processors employed by USPS contractors.",-12.2,48550,HS
435061,Z361,9/13/2021,"Production, planning, and expediting clerks","Coordinate and expedite the flow of work and materials within or between departments of an establishment according to production schedule. Duties include reviewing and distributing production, work, and shipment schedules; conferring with department supervisors to determine progress of work and completion dates; and compiling reports on progress of work, inventory levels, costs, and production problems.",7.6,48040,HS
435071,Z361,9/13/2021,"Shipping, receiving, and inventory clerks",Verify and maintain records on incoming and outgoing shipments involving inventory. Duties include verifying and recording incoming merchandise or material and arranging for the transportation of products. May prepare items for shipment.,-5.5,36890,HS
435111,Z361,9/13/2021,"Weighers, measurers, checkers, and samplers, recordkeeping","Weigh, measure, and check materials, supplies, and equipment for the purpose of keeping relevant records. Duties are primarily clerical by nature. Includes workers who collect and keep record of samples of products or materials.",10.7,37610,HS
436011,Z254,9/15/2021,Executive secretaries and executive administrative assistants,"Provide high-level administrative support by conducting research, preparing statistical reports, and handling information requests, as well as performing routine administrative functions such as preparing correspondence, receiving visitors, arranging conference calls, and scheduling meetings. May also train and supervise lower-level clerical staff.",-18.7,62060,HS
436012,Z254,9/15/2021,Legal secretaries and administrative assistants,"Perform secretarial duties using legal terminology, procedures, and documents. Prepare legal papers and correspondence, such as summonses, complaints, motions, and subpoenas. May also assist with legal research.",-21,47710,HS
436013,Z254,9/15/2021,Medical secretaries and administrative assistants,"Perform secretarial duties using specific knowledge of medical terminology and hospital, clinic, or laboratory procedures. Duties may include scheduling appointments, billing patients, and compiling and recording medical charts, reports, and correspondence.",10.6,37450,HS
436014,Z254,9/15/2021,"Secretaries and administrative assistants, except legal, medical, and executive","Perform routine administrative functions such as drafting correspondence, scheduling appointments, organizing and maintaining paper and electronic files, or providing information to callers.",-7.6,37880,HS
439021,,,Data entry keyers,"Operate data entry device, such as keyboard or photo composing perforator. Duties may include verifying data and preparing materials for printing.",-22.5,35630,HS
439022,,,Word processors and typists,"Use word processor, computer, or typewriter to type letters, reports, forms, or other material from rough draft, corrected copy, or voice recording. May perform other clerical duties as assigned.",-36,44030,HS
439031,Z256,9/8/2021,Desktop publishers,Format typescript and graphic elements using computer software to produce publication-ready material.,-12.3,46910,A
439041,Z358,9/8/2021,Insurance claims and policy processing clerks,"Process new insurance policies, modifications to existing policies, and claims forms. Obtain information from policyholders to verify the accuracy and completeness of information on claims forms, applications and related documents, and company records. Update existing policies and company records to reflect changes requested by policyholders and insurance company representatives.",1.4,45520,HS
439051,,,"Mail clerks and mail machine operators, except postal service","Prepare incoming and outgoing mail for distribution. Time-stamp, open, read, sort, and route incoming mail; and address, seal, stamp, fold, stuff, and affix postage to outgoing mail or packages. Duties may also include keeping necessary records and completed forms.",-4.2,32550,HS
439061,Z364,9/8/2021,"Office clerks, general","Perform duties too varied and diverse to be classified in any specific office clerical occupation, requiring knowledge of office systems and procedures. Clerical duties may be assigned in accordance with the office procedures of individual establishments and may include a combination of answering telephones, bookkeeping, typing or word processing, office machine operation, and filing.",-2.1,37030,HS
439071,,,"Office machine operators, except computer","Operate one or more of a variety of office machines, such as photocopying, photographic, and duplicating machines, or other office machines.",-13.5,36630,HS
439081,,,Proofreaders and copy markers,"Read transcript or proof type setup to detect and mark for correction any grammatical, typographical, or compositional errors. Excludes workers whose primary duty is editing copy. Includes proofreaders of braille.",5.3,43940,HS
439111,,,Statistical assistants,Compile and compute data according to statistical formulas for use in statistical studies. May perform actuarial computations and compile charts and graphs for use by actuaries. Includes actuarial clerks.,7.9,48160,HS
439199,,,"Office and administrative support workers, all other",All office and administrative support workers not listed separately.,6.6,37900,HS
451011,,,"First-line supervisors of farming, fishing, and forestry workers","Directly supervise and coordinate the activities of agricultural, forestry, aquacultural, and related workers.",8.7,48640,HS
452011,,,Agricultural inspectors,"Inspect agricultural commodities, processing equipment, and facilities, and fish and logging operations, to ensure compliance with regulations and laws governing health, quality, and safety.",9.1,45140,HS
452021,Z257,9/8/2021,Animal breeders,"Select and breed animals according to their genealogy, characteristics, and offspring. May require knowledge of artificial insemination techniques and equipment use. May involve keeping records on heats, birth intervals, or pedigree.",-3.2,40090,HS
452041,,,"Graders and sorters, agricultural products","Grade, sort, or classify unprocessed food and other agricultural products by size, weight, color, or condition.",-1.4,29630,HS
452091,Z257,9/8/2021,Agricultural equipment operators,"Drive and control equipment to support agricultural activities such as tilling soil; planting, cultivating, and harvesting crops; feeding and herding livestock; or removing animal waste. May perform tasks such as crop baling or hay bucking. May operate stationary equipment to perform post-harvest tasks such as husking, shelling, threshing, and ginning.",12.9,36360,HS
452092,Z257,9/8/2021,"Farmworkers and laborers, crop, nursery, and greenhouse","Manually plant, cultivate, and harvest vegetables, fruits, nuts, horticultural specialties, and field crops. Use hand tools, such as shovels, trowels, hoes, tampers, pruning hooks, shears, and knives. Duties may include tilling soil and applying fertilizers; transplanting, weeding, thinning, or pruning crops; applying pesticides; or cleaning, grading, sorting, packing, and loading harvested products. May construct trellises, repair fences and farm buildings, or participate in irrigation activities.",5.3,29630,HS
452093,Z257,9/8/2021,"Farmworkers, farm, ranch, and aquacultural animals","Attend to live farm, ranch, open range or aquacultural animals that may include cattle, sheep, swine, goats, horses and other equines, poultry, rabbits, finfish, shellfish, and bees. Attend to animals produced for animal products, such as meat, fur, skins, feathers, eggs, milk, and honey. Duties may include feeding, watering, herding, grazing, milking, castrating, branding, de-beaking, weighing, catching, and loading animals. May maintain records on animals; examine animals to detect diseases and injuries; assist in birth deliveries; and administer medications, vaccinations, or insecticides as appropriate. May clean and maintain animal housing areas. Includes workers who shear wool from sheep and collect eggs in hatcheries.",-8.3,29630,HS
452099,Z257,9/8/2021,"Agricultural workers, all other",All agricultural workers not listed separately.,4.9,32550,HS
453031,Z258,9/8/2021,Fishing and hunting workers,"Hunt, trap, catch, or gather wild animals or aquatic animals and plants. May use nets, traps, or other equipment. May haul catch onto ship or other vessel.",10.6,,HS
454011,Z365,9/8/2021,Forest and conservation workers,"Under supervision, perform manual labor necessary to develop, maintain, or protect areas such as forests, forested areas, woodlands, wetlands, and rangelands through such activities as raising and transporting seedlings; combating insects, pests, and diseases harmful to plant life; and building structures to control water, erosion, and leaching of soil. Includes forester aides, seedling pullers, tree planters, and gatherers of nontimber forestry products such as pine straw.",-8,30550,HS
454021,Z366,9/8/2021,Fallers,Use axes or chainsaws to fell trees using knowledge of tree characteristics and cutting techniques to control direction of fall and minimize tree damage.,-1.3,47700,HS
454022,Z366,9/8/2021,Logging equipment operators,"Drive logging tractor or wheeled vehicle equipped with one or more accessories, such as bulldozer blade, frontal shear, grapple, logging arch, cable winches, hoisting rack, or crane boom, to fell tree; to skid, load, unload, or stack logs; or to pull stumps or clear brush. Includes operating stand-alone logging machines, such as log chippers.",8.1,46400,HS
454023,Z366,9/8/2021,Log graders and scalers,"Grade logs or estimate the marketable content or value of logs or pulpwood in sorting yards, millpond, log deck, or similar locations. Inspect logs for defects or measure logs to determine volume.",7.7,37820,HS
454029,Z366,9/8/2021,"Logging workers, all other",All logging workers not listed separately.,6.3,46090,HS
